date,site,Sector,Band,traffic_gb,PRB,availability,Lat,Lon
5/26/2025,KETOSLELES_MT,2,L18,132.24,51.16,100,106.5391,-6.15386
5/26/2025,KETOSLELES_MT,3,L18,140.8,54.62,100,106.5391,-6.15386
5/26/2025,KETOSLELES_MT,1,L9,71.73,46.55,100,106.5391,-6.15386
5/26/2025,KETOSLELES_MT,2,L9,59.21,38.93,100,106.5391,-6.15386
5/26/2025,KETOSLELES_MT,3,L9,43.18,28.73,100,106.5391,-6.15386
5/26/2025,KETOSLELES_MT,1,L21,154.19,68.11,100,106.5391,-6.15386
5/26/2025,KETOSLELES_MT,2,L21,94.93,43.98,100,106.5391,-6.15386
5/26/2025,KETOSLELES_MT,3,L21,93.36,46.25,100,106.5391,-6.15386
5/26/2025,KETOSLELES_MT,1,L18,131,60.55,100,106.5391,-6.15386
5/26/2025,KETOSLELES_MT,2,L18,54.45,36.18,100,106.5391,-6.15386
5/26/2025,KETOSLELES_MT,3,L18,72.4,43.8,100,106.5391,-6.15386
5/26/2025,KETOSLELES_MT,1,L21,169.52,61.69,100,106.5391,-6.15386
5/26/2025,KETOSLELES_MT,2,L21,60.13,35.3,100,106.5391,-6.15386
5/26/2025,KETOSLELES_MT,3,L21,76.54,41.52,100,106.5391,-6.15386
5/26/2025,GREEN_APPLE_MT,1,L18,117.17,49.49,100,106.53481,-6.13441
5/26/2025,GREEN_APPLE_MT,2,L18,66.36,20.28,100,106.53481,-6.13441
5/26/2025,GREEN_APPLE_MT,3,L18,81.89,44.54,100,106.53481,-6.13441
5/26/2025,GREEN_APPLE_MT,1,L9,59.14,47.42,100,106.53481,-6.13441
5/26/2025,GREEN_APPLE_MT,2,L9,47.42,26.36,100,106.53481,-6.13441
5/26/2025,GREEN_APPLE_MT,3,L9,21.86,16.77,100,106.53481,-6.13441
5/26/2025,GREEN_APPLE_MT,1,L21,107.57,47.5,100,106.53481,-6.13441
5/26/2025,GREEN_APPLE_MT,2,L21,54.78,18.62,100,106.53481,-6.13441
5/26/2025,GREEN_APPLE_MT,3,L21,64.67,38.51,100,106.53481,-6.13441
5/26/2025,GREEN_APPLE_MT,1,L18,21.95,33.38,100,106.53481,-6.13441
5/26/2025,GREEN_APPLE_MT,2,L18,5.7,10.07,100,106.53481,-6.13441
5/26/2025,GREEN_APPLE_MT,3,L18,55.89,37.49,100,106.53481,-6.13441
5/26/2025,GREEN_APPLE_MT,1,L21,63.36,36.11,100,106.53481,-6.13441
5/26/2025,GREEN_APPLE_MT,2,L21,6.12,9.95,100,106.53481,-6.13441
5/26/2025,GREEN_APPLE_MT,3,L21,53.63,28.61,100,106.53481,-6.13441
5/26/2025,GREEN_APPLE_MT,2,L18,90.2,54.66,100,106.53481,-6.13441
5/26/2025,GREEN_APPLE_MT,2,L21,61.81,41.45,100,106.53481,-6.13441
5/26/2025,GREEN_APPLE_MT,2,L18,87.71,47,100,106.53481,-6.13441
5/26/2025,GREEN_APPLE_MT,2,L21,110.44,47.14,100,106.53481,-6.13441
5/26/2025,LAMPORAN_MT,1,L18,165.12,38.68,100,106.55241,-6.15167
5/26/2025,LAMPORAN_MT,2,L18,226.3,66.82,100,106.55241,-6.15167
5/26/2025,LAMPORAN_MT,3,L18,231.16,72.71,100,106.55241,-6.15167
5/26/2025,LAMPORAN_MT,1,L9,9.84,11.79,100,106.55241,-6.15167
5/26/2025,LAMPORAN_MT,2,L9,79.52,50.28,100,106.55241,-6.15167
5/26/2025,LAMPORAN_MT,3,L9,135.49,73.15,100,106.55241,-6.15167
5/26/2025,LAMPORAN_MT,1,L21,122.99,35.42,100,106.55241,-6.15167
5/26/2025,LAMPORAN_MT,2,L21,141.49,52.76,100,106.55241,-6.15167
5/26/2025,LAMPORAN_MT,3,L21,170.31,65.7,100,106.55241,-6.15167
5/26/2025,LAMPORAN_MT,1,L18,13.59,13.82,100,106.55241,-6.15167
5/26/2025,LAMPORAN_MT,2,L18,125.38,48.63,100,106.55241,-6.15167
5/26/2025,LAMPORAN_MT,3,L18,206.65,69.44,100,106.55241,-6.15167
5/26/2025,LAMPORAN_MT,1,L21,17.45,14.63,100,106.55241,-6.15167
5/26/2025,LAMPORAN_MT,2,L21,119.59,41.53,100,106.55241,-6.15167
5/26/2025,LAMPORAN_MT,3,L21,98.7,57.34,100,106.55241,-6.15167
5/26/2025,LAMPORAN_MT,3,L18,177.55,50.99,100,106.55241,-6.15167
5/26/2025,LAMPORAN_MT,3,L21,107.52,43.79,100,106.55241,-6.15167
5/26/2025,LAMPORAN_MT,3,L18,28.82,27.6,100,106.55241,-6.15167
5/26/2025,LAMPORAN_MT,3,L21,40.47,27.26,100,106.55241,-6.15167
5/26/2025,SINDANG_PANON2_CM,1,L18,69.8,32.97,100,106.5222,-6.14614
5/26/2025,SINDANG_PANON2_CM,2,L18,125.93,29.68,100,106.5222,-6.14614
5/26/2025,SINDANG_PANON2_CM,3,L18,181,53.2,100,106.5222,-6.14614
5/26/2025,SINDANG_PANON2_CM,1,L9,10.43,15.49,100,106.5222,-6.14614
5/26/2025,SINDANG_PANON2_CM,2,L9,60.98,45.06,100,106.5222,-6.14614
5/26/2025,SINDANG_PANON2_CM,3,L9,19.79,17.45,100,106.5222,-6.14614
5/26/2025,SINDANG_PANON2_CM,1,L21,68,29.5,100,106.5222,-6.14614
5/26/2025,SINDANG_PANON2_CM,2,L21,89.39,24.26,100,106.5222,-6.14614
5/26/2025,SINDANG_PANON2_CM,3,L21,123.95,47.66,100,106.5222,-6.14614
5/26/2025,SINDANG_PANON2_CM,1,L18,26.59,25.68,100,106.5222,-6.14614
5/26/2025,SINDANG_PANON2_CM,2,L18,47.64,21.12,100,106.5222,-6.14614
5/26/2025,SINDANG_PANON2_CM,3,L18,38.91,31.89,100,106.5222,-6.14614
5/26/2025,SINDANG_PANON2_CM,1,L21,24.31,20.69,100,106.5222,-6.14614
5/26/2025,SINDANG_PANON2_CM,2,L21,47.6,20.06,100,106.5222,-6.14614
5/26/2025,SINDANG_PANON2_CM,3,L21,84.65,42.05,100,106.5222,-6.14614
5/26/2025,JLRAJEG_TENLAM_ST,1,L18,186.18,74.64,100,106.53213,-6.15563
5/26/2025,JLRAJEG_TENLAM_ST,2,L18,46.33,26.12,100,106.53213,-6.15563
5/26/2025,JLRAJEG_TENLAM_ST,3,L18,83.88,26.63,100,106.53213,-6.15563
5/26/2025,JLRAJEG_TENLAM_ST,1,L9,1.32,5.58,100,106.53213,-6.15563
5/26/2025,JLRAJEG_TENLAM_ST,2,L9,3.26,6.63,100,106.53213,-6.15563
5/26/2025,JLRAJEG_TENLAM_ST,3,L9,12.28,12.48,100,106.53213,-6.15563
5/26/2025,JLRAJEG_TENLAM_ST,1,L21,90.83,56.65,100,106.53213,-6.15563
5/26/2025,JLRAJEG_TENLAM_ST,2,L21,35.99,22.15,100,106.53213,-6.15563
5/26/2025,JLRAJEG_TENLAM_ST,3,L21,69.85,24.66,100,106.53213,-6.15563
5/26/2025,JLRAJEG_TENLAM_ST,1,L18,65.02,51.69,100,106.53213,-6.15563
5/26/2025,JLRAJEG_TENLAM_ST,2,L18,13.76,19.6,100,106.53213,-6.15563
5/26/2025,JLRAJEG_TENLAM_ST,3,L18,7.72,11.73,100,106.53213,-6.15563
5/26/2025,JLRAJEG_TENLAM_ST,1,L21,119.39,60.97,100,106.53213,-6.15563
5/26/2025,JLRAJEG_TENLAM_ST,2,L21,12.27,18.3,100,106.53213,-6.15563
5/26/2025,JLRAJEG_TENLAM_ST,3,L21,44.06,21.21,100,106.53213,-6.15563
5/26/2025,JLRAJEG_TENLAM_ST,3,L18,72,28.33,100,106.53213,-6.15563
5/26/2025,JLRAJEG_TENLAM_ST,3,L21,64.6,27.04,100,106.53213,-6.15563
5/26/2025,JLRAJEG_TENLAM_ST,1,L18,168.44,52.31,100,106.53213,-6.15563
5/26/2025,JLRAJEG_TENLAM_ST,1,L21,109.43,47.7,100,106.53213,-6.15563
5/26/2025,JLRAJEG_TENLAM_ST,3,L18,7.6,12.03,100,106.53213,-6.15563
5/26/2025,JLRAJEG_TENLAM_ST,3,L21,36.85,20.86,100,106.53213,-6.15563
5/26/2025,JLRAJEG_TENLAM_ST,1,L18,66.13,41.16,100,106.53213,-6.15563
5/26/2025,JLRAJEG_TENLAM_ST,1,L21,85.55,41.36,100,106.53213,-6.15563
5/26/2025,GRIYASKTANI_TB,1,L18,223.12,54.26,100,106.5329,-6.12838
5/26/2025,GRIYASKTANI_TB,2,L18,160.37,63.94,100,106.5329,-6.12838
5/26/2025,GRIYASKTANI_TB,3,L18,170.66,44.59,100,106.5329,-6.12838
5/26/2025,GRIYASKTANI_TB,1,L21,157.75,48.48,100,106.5329,-6.12838
5/26/2025,GRIYASKTANI_TB,2,L21,141.17,60.18,100,106.5329,-6.12838
5/26/2025,GRIYASKTANI_TB,3,L21,112.9,39.78,100,106.5329,-6.12838
5/26/2025,GRIYASKTANI_TB,1,L18,56.27,34.48,100,106.5329,-6.12838
5/26/2025,GRIYASKTANI_TB,2,L18,111.71,52.91,100,106.5329,-6.12838
5/26/2025,GRIYASKTANI_TB,3,L18,26.91,24.67,100,106.5329,-6.12838
5/26/2025,GRIYASKTANI_TB,1,L18,126.19,49.32,100,106.5329,-6.12838
5/26/2025,GRIYASKTANI_TB,2,L18,132.24,42.92,100,106.5329,-6.12838
5/26/2025,GRIYASKTANI_TB,3,L18,105.37,34.83,100,106.5329,-6.12838
5/26/2025,GRIYASKTANI_TB,1,L21,149.8,53.64,100,106.5329,-6.12838
5/26/2025,GRIYASKTANI_TB,2,L21,97.09,40.94,100,106.5329,-6.12838
5/26/2025,GRIYASKTANI_TB,3,L21,90.4,32.42,100,106.5329,-6.12838
5/26/2025,GRIYASKTANI_TB,1,L18,50.77,41.61,100,106.5329,-6.12838
5/26/2025,GRIYASKTANI_TB,2,L18,45.93,32.28,100,106.5329,-6.12838
5/26/2025,GRIYASKTANI_TB,3,L18,34.06,23.76,100,106.5329,-6.12838
5/26/2025,GRIYASKTANI_TB,1,L9,38.6,31.16,100,106.5329,-6.12838
5/26/2025,GRIYASKTANI_TB,2,L9,47.04,45.62,100,106.5329,-6.12838
5/26/2025,GRIYASKTANI_TB,3,L9,19.42,20.47,100,106.5329,-6.12838
5/26/2025,VILLAPERMATA_PL,1,L18,68.87,28.84,100,106.53221,-6.13846
5/26/2025,VILLAPERMATA_PL,2,L18,94,31.53,100,106.53221,-6.13846
5/26/2025,VILLAPERMATA_PL,3,L18,154.11,44.35,100,106.53221,-6.13846
5/26/2025,VILLAPERMATA_PL,1,L21,50.63,26.9,100,106.53221,-6.13846
5/26/2025,VILLAPERMATA_PL,2,L21,57.14,28.37,100,106.53221,-6.13846
5/26/2025,VILLAPERMATA_PL,3,L21,102.89,40.55,100,106.53221,-6.13846
5/26/2025,VILLAPERMATA_PL,1,L18,13.56,16.55,100,106.53221,-6.13846
5/26/2025,VILLAPERMATA_PL,2,L18,14.07,17.59,100,106.53221,-6.13846
5/26/2025,VILLAPERMATA_PL,3,L18,28.07,23.69,100,106.53221,-6.13846
5/26/2025,VILLAPERMATA_PL,1,L21,24.9,20.15,100,106.53221,-6.13846
5/26/2025,VILLAPERMATA_PL,2,L21,20.03,19.8,100,106.53221,-6.13846
5/26/2025,VILLAPERMATA_PL,3,L21,42.14,24.65,100,106.53221,-6.13846
5/26/2025,VILLAPERMATA_PL,1,L18,102.23,38.07,100,106.53221,-6.13846
5/26/2025,VILLAPERMATA_PL,2,L18,61.6,23.86,100,106.53221,-6.13846
5/26/2025,VILLAPERMATA_PL,3,L18,86.16,32.31,100,106.53221,-6.13846
5/26/2025,VILLAPERMATA_PL,1,L21,109.45,37.96,100,106.53221,-6.13846
5/26/2025,VILLAPERMATA_PL,2,L21,48.59,21.42,100,106.53221,-6.13846
5/26/2025,VILLAPERMATA_PL,3,L21,77.53,32.69,100,106.53221,-6.13846
5/26/2025,VILLAPERMATA_PL,1,L18,25.11,23.97,100,106.53221,-6.13846
5/26/2025,VILLAPERMATA_PL,2,L18,6.2,11.35,100,106.53221,-6.13846
5/26/2025,VILLAPERMATA_PL,3,L18,17.5,20.15,100,106.53221,-6.13846
5/26/2025,VILLAPERMATA_PL,1,L21,46.2,24.67,100,106.53221,-6.13846
5/26/2025,VILLAPERMATA_PL,2,L21,18.57,16.59,100,106.53221,-6.13846
5/26/2025,VILLAPERMATA_PL,3,L21,31.76,20.78,100,106.53221,-6.13846
5/27/2025,RAYA_RAJEG_PL,1,L18,194.98,60.01,100,106.53101,-6.15176
5/27/2025,RAYA_RAJEG_PL,2,L18,188.94,69.16,100,106.53101,-6.15176
5/27/2025,RAYA_RAJEG_PL,3,L18,64.14,23.22,100,106.53101,-6.15176
5/27/2025,RAYA_RAJEG_PL,1,L9,23.13,18.75,100,106.53101,-6.15176
5/27/2025,RAYA_RAJEG_PL,2,L9,39.42,25.15,100,106.53101,-6.15176
5/27/2025,RAYA_RAJEG_PL,3,L9,10.7,12.64,100,106.53101,-6.15176
5/27/2025,RAYA_RAJEG_PL,1,L21,193.22,63.99,100,106.53101,-6.15176
5/27/2025,RAYA_RAJEG_PL,2,L21,191.23,70.88,100,106.53101,-6.15176
5/27/2025,RAYA_RAJEG_PL,3,L21,23.92,16.13,100,106.53101,-6.15176
5/27/2025,RAYA_RAJEG_PL,1,L18,85.5,49.88,100,106.53101,-6.15176
5/27/2025,RAYA_RAJEG_PL,2,L18,105.44,59.88,100,106.53101,-6.15176
5/27/2025,RAYA_RAJEG_PL,3,L18,8.73,12.84,100,106.53101,-6.15176
5/27/2025,RAYA_RAJEG_PL,1,L18,211.94,67.37,100,106.53101,-6.15176
5/27/2025,RAYA_RAJEG_PL,2,L18,125.68,42.87,100,106.53101,-6.15176
5/27/2025,RAYA_RAJEG_PL,1,L21,195.67,65.78,100,106.53101,-6.15176
5/27/2025,RAYA_RAJEG_PL,2,L21,94.06,42.49,100,106.53101,-6.15176
5/27/2025,RAYA_RAJEG_PL,1,L18,65.32,51.99,100,106.53101,-6.15176
5/27/2025,RAYA_RAJEG_PL,2,L18,31.3,27.77,100,106.53101,-6.15176
5/27/2025,TAMANWALET_JK,1,L18,103.97,34.66,100,106.53127,-6.14207
5/27/2025,TAMANWALET_JK,2,L18,113.81,50.64,100,106.53127,-6.14207
5/27/2025,TAMANWALET_JK,3,L18,57.33,18.06,100,106.53127,-6.14207
5/27/2025,TAMANWALET_JK,1,L21,62.42,25.8,100,106.53127,-6.14207
5/27/2025,TAMANWALET_JK,2,L21,93.26,40.11,100,106.53127,-6.14207
5/27/2025,TAMANWALET_JK,3,L21,23.77,12.61,100,106.53127,-6.14207
5/27/2025,TAMANWALET_JK,1,L9,37.84,24.6,100,106.53127,-6.14207
5/27/2025,TAMANWALET_JK,2,L9,34.05,31.37,100,106.53127,-6.14207
5/27/2025,TAMANWALET_JK,3,L9,14.77,14.69,100,106.53127,-6.14207
5/27/2025,TAMANWALET_JK,1,L18,26.33,15.95,100,106.53127,-6.14207
5/27/2025,TAMANWALET_JK,2,L18,40.06,37.34,100,106.53127,-6.14207
5/27/2025,TAMANWALET_JK,3,L18,2.13,7.01,100,106.53127,-6.14207
5/27/2025,TAMANWALET_JK,1,L21,34.06,20.55,100,106.53127,-6.14207
5/27/2025,TAMANWALET_JK,2,L21,95.45,42.25,100,106.53127,-6.14207
5/27/2025,TAMANWALET_JK,3,L21,19.21,14.31,100,106.53127,-6.14207
5/27/2025,TAMANWALET_JK,1,L18,180.37,65.47,100,106.53127,-6.14207
5/27/2025,TAMANWALET_JK,1,L21,184.01,63.59,100,106.53127,-6.14207
5/27/2025,TAMANWALET_JK,1,L18,111.46,54.23,100,106.53127,-6.14207
5/27/2025,TAMANWALET_JK,1,L21,125.07,54.03,100,106.53127,-6.14207
5/27/2025,PANGADEGAN_TGN_TGN1_EP,1,L18,106.05,40.3,100,106.55653,-6.14685
5/27/2025,PANGADEGAN_TGN_TGN1_EP,2,L18,114.76,63.15,100,106.55653,-6.14685
5/27/2025,PANGADEGAN_TGN_TGN1_EP,3,L18,72.72,38.24,100,106.55653,-6.14685
5/27/2025,PANGADEGAN_TGN_TGN1_EP,1,L9,48.26,37.78,100,106.55653,-6.14685
5/27/2025,PANGADEGAN_TGN_TGN1_EP,2,L9,68.15,49.9,100,106.55653,-6.14685
5/27/2025,PANGADEGAN_TGN_TGN1_EP,3,L9,22.43,24.05,100,106.55653,-6.14685
5/27/2025,PANGADEGAN_TGN_TGN1_EP,1,L21,59.77,31.85,100,106.55653,-6.14685
5/27/2025,PANGADEGAN_TGN_TGN1_EP,2,L21,123.33,60.51,100,106.55653,-6.14685
5/27/2025,PANGADEGAN_TGN_TGN1_EP,3,L21,63.6,40.14,100,106.55653,-6.14685
5/27/2025,PANGADEGAN_TGN_TGN1_EP,1,L18,47.12,43.79,100,106.55653,-6.14685
5/27/2025,PANGADEGAN_TGN_TGN1_EP,2,L18,73.23,52.74,100,106.55653,-6.14685
5/27/2025,PANGADEGAN_TGN_TGN1_EP,3,L18,27.68,29.01,100,106.55653,-6.14685
5/27/2025,ESTEORAJEG_GT,1,L18,148.03,44.75,100,106.53333,-6.12031
5/27/2025,ESTEORAJEG_GT,2,L18,159.26,57.57,100,106.53333,-6.12031
5/27/2025,ESTEORAJEG_GT,3,L18,156.1,45.54,100,106.53333,-6.12031
5/27/2025,ESTEORAJEG_GT,1,L21,96.71,38.31,100,106.53333,-6.12031
5/27/2025,ESTEORAJEG_GT,2,L21,148.86,56.22,100,106.53333,-6.12031
5/27/2025,ESTEORAJEG_GT,3,L21,118.23,39.64,100,106.53333,-6.12031
5/27/2025,ESTEORAJEG_GT,1,L9,83.28,42.36,100,106.53333,-6.12031
5/27/2025,ESTEORAJEG_GT,2,L9,75.38,43.95,100,106.53333,-6.12031
5/27/2025,ESTEORAJEG_GT,3,L9,50.45,25.12,100,106.53333,-6.12031
5/27/2025,ESTEORAJEG_GT,1,L18,30.85,24.42,100,106.53333,-6.12031
5/27/2025,ESTEORAJEG_GT,2,L18,60.93,42.5,100,106.53333,-6.12031
5/27/2025,ESTEORAJEG_GT,3,L18,33.94,25.28,100,106.53333,-6.12031
5/27/2025,ESTEORAJEG_GT,1,L21,39.86,22.9,100,106.53333,-6.12031
5/27/2025,ESTEORAJEG_GT,2,L21,87.37,44.26,100,106.53333,-6.12031
5/27/2025,ESTEORAJEG_GT,3,L21,61.3,27.72,100,106.53333,-6.12031
5/27/2025,ESTEORAJEG_GT,1,L18,155.16,51.8,100,106.53333,-6.12031
5/27/2025,ESTEORAJEG_GT,2,L18,187.47,57.38,100,106.53333,-6.12031
5/27/2025,ESTEORAJEG_GT,1,L21,138.63,48.87,100,106.53333,-6.12031
5/27/2025,ESTEORAJEG_GT,2,L21,138.33,51.04,100,106.53333,-6.12031
5/27/2025,ESTEORAJEG_GT,1,L18,47.15,33.95,100,106.53333,-6.12031
5/27/2025,ESTEORAJEG_GT,2,L18,58.28,39.78,100,106.53333,-6.12031
5/27/2025,ESTEORAJEG_GT,1,L21,67.93,35,100,106.53333,-6.12031
5/27/2025,ESTEORAJEG_GT,2,L21,89.81,40.16,100,106.53333,-6.12031
5/27/2025,BARITOTIGA_GH,1,L18,138.13,40.06,100,106.56297,-6.14764
5/27/2025,BARITOTIGA_GH,2,L18,130.82,42.25,100,106.56297,-6.14764
5/27/2025,BARITOTIGA_GH,3,L18,166.98,49.03,100,106.56297,-6.14764
5/27/2025,BARITOTIGA_GH,1,L9,31.11,31.46,100,106.56297,-6.14764
5/27/2025,BARITOTIGA_GH,2,L9,51.86,42.5,100,106.56297,-6.14764
5/27/2025,BARITOTIGA_GH,3,L9,44.67,38.13,100,106.56297,-6.14764
5/27/2025,BARITOTIGA_GH,1,L21,98.27,38.82,100,106.56297,-6.14764
5/27/2025,BARITOTIGA_GH,2,L21,86.64,40.81,100,106.56297,-6.14764
5/27/2025,BARITOTIGA_GH,3,L21,179.65,54.97,100,106.56297,-6.14764
5/27/2025,KETOSLELES_MT,1,L18,145.05,62.44,100,106.5391,-6.15386
5/27/2025,KETOSLELES_MT,2,L18,133.78,51.72,100,106.5391,-6.15386
5/27/2025,KETOSLELES_MT,3,L18,183.06,66.79,100,106.5391,-6.15386
5/27/2025,KETOSLELES_MT,1,L9,60.3,43.44,100,106.5391,-6.15386
5/27/2025,KETOSLELES_MT,2,L9,59.09,38.79,100,106.5391,-6.15386
5/27/2025,KETOSLELES_MT,3,L9,56.83,33.42,100,106.5391,-6.15386
5/27/2025,KETOSLELES_MT,1,L21,148.33,66.76,100,106.5391,-6.15386
5/27/2025,KETOSLELES_MT,2,L21,91.69,43.74,100,106.5391,-6.15386
5/27/2025,KETOSLELES_MT,3,L21,129.27,58.74,100,106.5391,-6.15386
5/27/2025,KETOSLELES_MT,1,L18,134.75,60.3,100,106.5391,-6.15386
5/27/2025,KETOSLELES_MT,2,L18,55.88,36.01,100,106.5391,-6.15386
5/27/2025,KETOSLELES_MT,3,L18,96.58,53.08,100,106.5391,-6.15386
5/27/2025,KETOSLELES_MT,1,L21,163.36,60.75,100,106.5391,-6.15386
5/27/2025,KETOSLELES_MT,2,L21,63.3,36.19,100,106.5391,-6.15386
5/27/2025,KETOSLELES_MT,3,L21,94.32,48.69,100,106.5391,-6.15386
5/27/2025,GREEN_APPLE_MT,1,L18,111.26,48.33,100,106.53481,-6.13441
5/27/2025,GREEN_APPLE_MT,2,L18,60.8,20.25,100,106.53481,-6.13441
5/27/2025,GREEN_APPLE_MT,3,L18,77.86,43.66,100,106.53481,-6.13441
5/27/2025,GREEN_APPLE_MT,1,L9,65.28,44.01,100,106.53481,-6.13441
5/27/2025,GREEN_APPLE_MT,2,L9,40.55,28.48,100,106.53481,-6.13441
5/27/2025,GREEN_APPLE_MT,3,L9,19.65,15.85,100,106.53481,-6.13441
5/27/2025,GREEN_APPLE_MT,1,L21,118.59,49.36,100,106.53481,-6.13441
5/27/2025,GREEN_APPLE_MT,2,L21,55.86,19.14,100,106.53481,-6.13441
5/27/2025,GREEN_APPLE_MT,3,L21,70.42,40.5,100,106.53481,-6.13441
5/27/2025,GREEN_APPLE_MT,1,L18,28.27,36.94,100,106.53481,-6.13441
5/27/2025,GREEN_APPLE_MT,2,L18,5.63,9.56,100,106.53481,-6.13441
5/27/2025,GREEN_APPLE_MT,3,L18,50.14,35.87,100,106.53481,-6.13441
5/27/2025,GREEN_APPLE_MT,1,L21,62.71,36.28,100,106.53481,-6.13441
5/27/2025,GREEN_APPLE_MT,2,L21,6.59,10.2,100,106.53481,-6.13441
5/27/2025,GREEN_APPLE_MT,3,L21,53.23,27.97,100,106.53481,-6.13441
5/27/2025,GREEN_APPLE_MT,2,L18,96.27,58.43,100,106.53481,-6.13441
5/27/2025,GREEN_APPLE_MT,2,L21,69.43,45.11,100,106.53481,-6.13441
5/27/2025,GREEN_APPLE_MT,2,L18,84.69,47.31,100,106.53481,-6.13441
5/27/2025,GREEN_APPLE_MT,2,L21,104.68,47.8,100,106.53481,-6.13441
5/27/2025,LAMPORAN_MT,1,L18,167.92,36.56,100,106.55241,-6.15167
5/27/2025,LAMPORAN_MT,2,L18,229.92,64.98,100,106.55241,-6.15167
5/27/2025,LAMPORAN_MT,3,L18,232.21,74.26,100,106.55241,-6.15167
5/27/2025,LAMPORAN_MT,1,L9,8.32,10.27,100,106.55241,-6.15167
5/27/2025,LAMPORAN_MT,2,L9,74.38,46.97,100,106.55241,-6.15167
5/27/2025,LAMPORAN_MT,3,L9,129.18,69.09,100,106.55241,-6.15167
5/27/2025,LAMPORAN_MT,1,L21,111.44,32.3,100,106.55241,-6.15167
5/27/2025,LAMPORAN_MT,2,L21,128.23,47.51,100,106.55241,-6.15167
5/27/2025,LAMPORAN_MT,3,L21,168.5,65.48,100,106.55241,-6.15167
5/27/2025,LAMPORAN_MT,1,L18,13.56,14.11,100,106.55241,-6.15167
5/27/2025,LAMPORAN_MT,2,L18,126.98,49.86,100,106.55241,-6.15167
5/27/2025,LAMPORAN_MT,3,L18,214.5,69.64,100,106.55241,-6.15167
5/27/2025,LAMPORAN_MT,1,L21,20.06,14.99,100,106.55241,-6.15167
5/27/2025,LAMPORAN_MT,2,L21,104.51,38.17,100,106.55241,-6.15167
5/27/2025,LAMPORAN_MT,3,L21,107.44,59.4,100,106.55241,-6.15167
5/27/2025,LAMPORAN_MT,3,L18,155.03,48.66,100,106.55241,-6.15167
5/27/2025,LAMPORAN_MT,3,L21,106.3,40.89,100,106.55241,-6.15167
5/27/2025,LAMPORAN_MT,3,L18,24.02,26.09,100,106.55241,-6.15167
5/27/2025,LAMPORAN_MT,3,L21,34.55,25.33,100,106.55241,-6.15167
5/27/2025,SINDANG_PANON2_CM,1,L18,83.46,36.34,100,106.5222,-6.14614
5/27/2025,SINDANG_PANON2_CM,2,L18,127.31,29.18,100,106.5222,-6.14614
5/27/2025,SINDANG_PANON2_CM,3,L18,183.24,53.94,100,106.5222,-6.14614
5/27/2025,SINDANG_PANON2_CM,1,L9,10.82,15.55,100,106.5222,-6.14614
5/27/2025,SINDANG_PANON2_CM,2,L9,50.06,38.04,100,106.5222,-6.14614
5/27/2025,SINDANG_PANON2_CM,3,L9,16.03,15.31,100,106.5222,-6.14614
5/27/2025,SINDANG_PANON2_CM,1,L21,71.5,33.9,100,106.5222,-6.14614
5/27/2025,SINDANG_PANON2_CM,2,L21,68.79,21.51,100,106.5222,-6.14614
5/27/2025,SINDANG_PANON2_CM,3,L21,121.17,46.84,100,106.5222,-6.14614
5/27/2025,SINDANG_PANON2_CM,1,L18,26.63,25.46,100,106.5222,-6.14614
5/27/2025,SINDANG_PANON2_CM,2,L18,41.7,20.28,100,106.5222,-6.14614
5/27/2025,SINDANG_PANON2_CM,3,L18,37.4,31.64,100,106.5222,-6.14614
5/27/2025,SINDANG_PANON2_CM,1,L21,30.52,23.41,100,106.5222,-6.14614
5/27/2025,SINDANG_PANON2_CM,2,L21,53.08,19.51,100,106.5222,-6.14614
5/27/2025,SINDANG_PANON2_CM,3,L21,71.36,38.15,100,106.5222,-6.14614
5/27/2025,JLRAJEG_TENLAM_ST,1,L18,166.55,72.02,100,106.53213,-6.15563
5/27/2025,JLRAJEG_TENLAM_ST,2,L18,53.22,30.41,100,106.53213,-6.15563
5/27/2025,JLRAJEG_TENLAM_ST,3,L18,78.81,25.28,100,106.53213,-6.15563
5/27/2025,JLRAJEG_TENLAM_ST,1,L9,1.63,5.7,100,106.53213,-6.15563
5/27/2025,JLRAJEG_TENLAM_ST,2,L9,2.56,6.37,100,106.53213,-6.15563
5/27/2025,JLRAJEG_TENLAM_ST,3,L9,13.23,12.39,100,106.53213,-6.15563
5/27/2025,JLRAJEG_TENLAM_ST,1,L21,97.74,56.91,100,106.53213,-6.15563
5/27/2025,JLRAJEG_TENLAM_ST,2,L21,44.14,25.56,100,106.53213,-6.15563
5/27/2025,JLRAJEG_TENLAM_ST,3,L21,70.33,24.42,100,106.53213,-6.15563
5/27/2025,JLRAJEG_TENLAM_ST,1,L18,65.84,50.3,100,106.53213,-6.15563
5/27/2025,JLRAJEG_TENLAM_ST,2,L18,18.14,23.19,100,106.53213,-6.15563
5/27/2025,JLRAJEG_TENLAM_ST,3,L18,4.07,9.42,100,106.53213,-6.15563
5/27/2025,JLRAJEG_TENLAM_ST,1,L21,121.99,60.4,100,106.53213,-6.15563
5/27/2025,JLRAJEG_TENLAM_ST,2,L21,11.27,18.81,100,106.53213,-6.15563
5/27/2025,JLRAJEG_TENLAM_ST,3,L21,28.68,16.75,100,106.53213,-6.15563
5/27/2025,JLRAJEG_TENLAM_ST,3,L18,94.68,34.07,100,106.53213,-6.15563
5/27/2025,JLRAJEG_TENLAM_ST,3,L21,66.67,28.02,100,106.53213,-6.15563
